rid,length_label,target_prompt_len,output_len,layer_id,total_prompt_kv_slots,decode_steps,unique_kv_slots_used_decode_union,kv_union_used_to_total_prompt,mean_per_decode_step_used_to_total_prompt,min_token_pos,max_token_pos
ctx128k_req001,128k,131072,1000,35,131072,1000,31016,0.23663330,0.01321262,131072,132071
ctx128k_req001,128k,131072,1000,36,131072,1000,24411,0.18624115,0.01283134,131072,132071
ctx128k_req001,128k,131072,1000,37,131072,1000,20958,0.15989685,0.01262877,131072,132071
ctx128k_req001,128k,131072,1000,38,131072,1000,49436,0.37716675,0.01311747,131072,132071
ctx128k_req001,128k,131072,1000,39,131072,1000,52492,0.40048218,0.01282617,131072,132071
ctx128k_req001,128k,131072,1000,40,131072,1000,27481,0.20966339,0.01311828,131072,132071
ctx128k_req001,128k,131072,1000,41,131072,1000,24670,0.18821716,0.01275156,131072,132071
ctx128k_req001,128k,131072,1000,42,131072,1000,26956,0.20565796,0.01293899,131072,132071
ctx128k_req001,128k,131072,1000,43,131072,1000,51992,0.39666748,0.01330247,131072,132071
ctx128k_req001,128k,131072,1000,44,131072,1000,16986,0.12959290,0.01240226,131072,132071
ctx128k_req001,128k,131072,1000,45,131072,1000,37600,0.28686523,0.01278708,131072,132071
ctx128k_req001,128k,131072,1000,46,131072,1000,51076,0.38967896,0.01316338,131072,132071
ctx128k_req001,128k,131072,1000,47,131072,1000,21274,0.16230774,0.01262384,131072,132071
ctx128k_req001,128k,131072,1000,48,131072,1000,26588,0.20285034,0.01282118,131072,132071
ctx128k_req001,128k,131072,1000,49,131072,1000,32545,0.24829865,0.01250163,131072,132071
ctx128k_req001,128k,131072,1000,50,131072,1000,31502,0.24034119,0.01297623,131072,132071
ctx128k_req001,128k,131072,1000,51,131072,1000,30610,0.23353577,0.01277335,131072,132071
ctx128k_req001,128k,131072,1000,52,131072,1000,27008,0.20605469,0.01255501,131072,132071
ctx128k_req001,128k,131072,1000,53,131072,1000,23431,0.17876434,0.01256552,131072,132071
ctx128k_req001,128k,131072,1000,54,131072,1000,19327,0.14745331,0.01241400,131072,132071
ctx128k_req001,128k,131072,1000,55,131072,1000,49556,0.37808228,0.01265089,131072,132071
ctx128k_req001,128k,131072,1000,56,131072,1000,24873,0.18976593,0.01228489,131072,132071
ctx128k_req001,128k,131072,1000,57,131072,1000,30745,0.23456573,0.01285162,131072,132071
ctx128k_req001,128k,131072,1000,58,131072,1000,16468,0.12564087,0.01260681,131072,132071
ctx128k_req001,128k,131072,1000,59,131072,1000,26523,0.20235443,0.01256696,131072,132071
